MJD,PLATE,FIBERID,z,VDISP,VDISP_ERR,mag_u,mag_g,mag_r,mag_i,mag_z,flux_u,flux_g,flux_r,flux_i,flux_z,flux_y,flux_w1,o21,o21_err,o22,o22_err,hb,hb_err,o3,o3_err,o1,o1_err,ha,ha_err,n2,n2_err,s21,s21_err,s22,s22_err,sigma_o3,sigma_o3_err,sigma_hb,sigma_hb_err 
56396,6689,343,0.58408505,308.18518,87.09297,24.438091,22.175909,20.714924,19.749538,19.244762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94538426,1.810552,0.41030434,1.8736751,-10.403389,2.6305768,-0.17921151,1.9615625,-10.793584,4.2257686,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,91.33237,29.558535,282.96536,71.44464
56396,6689,345,0.45817438,236.14836,29.573902,23.469397,22.03732,20.174103,19.26873,18.783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.843959,18.226828,-18.671227,20.09501,0.65728444,2.3026872,-1.9778225,3.3764172,13.348073,7.953973,-3.5085504,6.4643817,4.608704,7.1977544,-20.57419,15.716275,15.76577,13.173008,642.72046,145.4587,376.80136,188.6651
56396,6689,347,0.46036118,278.90726,40.53557,24.089779,22.017868,20.314226,19.498747,19.110785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3105696,28.294994,0.09833724,0.68492365,3.6395693,2.047414,0.27568316,0.43605685,-0.14554651,0.49147296,7.2869983,4.066741,0.43779773,6.254873,47.234776,2296.262,0.10794036,0.65740544,9.680825,70.149605,366.48795,132.45422
56396,6689,351,0.4557329,258.0242,26.37701,22.845163,21.629225,19.81,19.012245,18.539642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0124917,1.275239,2.00324,1.1500559,8.550205,1.6541861,0.456792,0.97561693,-2.1788743,1.4706178,7.5160933,4.4093947,1.68455,1.8073444,-9.5513525,11.663674,-0.027691204,2.8481941,82.22379,18.424911,171.91463,35.92808
56396,6689,353,0.4873908,143.6377,44.72136,22.124311,21.461472,20.254925,19.472105,18.966057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.087564,4.5907016,2.724066,4.5938725,1.127317,2.2410378,16.800493,1.9435077,16.019026,10.748547,31.42617,8.702039,24.353266,8.75634,14.331631,5.342687,18.194336,12.720316,244.59981,23.559164,371.96973,118.86387
56396,6689,355,0.55195606,216.03224,68.4267,22.188398,21.622606,20.026628,19.082561,18.609957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,3.0146341,1.5090344,2.6124685,1.5626502,0.70414764,5.08274,5.49313,15.368355,-2.4947772,11.734943,0.0,-2.0,0.0,-2.0,142.6379,52.86815,220.54967,50.209904
56396,6689,357,0.6882076,420.78522,108.740425,24.86396,22.522793,20.42539,19.13866,18.575972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36357707,1.0761408,-0.08165185,1.2748785,-8.35364,2.5905888,-1.4254018,1.203674,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,57.971874,14.746685,291.2701,97.74025
56396,6689,358,0.59164375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.776115,126.66004,102.736,117.839005,-0.53055316,1.0418502,-3.6954978,3.4487371,-21.868086,39.460068,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,977.5017,249.21455,113.38638,41.433662
56396,6689,361,0.6811537,850.0,-3.0,22.043139,21.87157,20.849916,19.850012,19.55078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6608403,1.4433463,3.1419842,1.3674649,5.2228556,1.3803017,2.227761,1.5437368,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,89.24959,21.050499,104.422935,25.803864
56396,6689,363,0.53538895,206.64842,26.76817,24.895205,22.386639,20.738905,19.669636,19.236807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-3.9719586,2.6960397,0.07924472,0.68496513,-1.2225895,1.5667394,12.167373,13.676248,1.4345766,2.8738632,3.6804094,7.920751,-19.417614,9.6104965,43.674877,11.79398,589.167,235.72145
56396,6689,365,0.6683026,267.86624,53.813824,22.800406,23.053333,20.646433,19.31298,18.77884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13203712,1.9873106,3.128434,2.1027324,-6.101132,1.6990983,1.994187,2.220588,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,153.45183,37.62957,221.15636,45.474545
56396,6689,367,0.42833993,258.00806,40.64004,25.47429,21.847595,20.440262,19.627884,19.219877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0096391,0.8619001,2.522269,0.9187309,-0.74631476,1.1676852,0.20554444,0.70154667,-0.44157994,3.4367404,7.5138364,9.22004,0.37150306,1.4024737,-0.3181468,1.3325851,0.2678985,1.909336,63.395275,14.166556,124.23363,45.487034
56396,6689,369,0.5044913,181.09068,38.842846,24.715887,22.664146,21.137098,19.989193,19.38615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447183,0.946097,2.0942001,0.8756392,7.839925,1.9456326,0.9127749,0.78963834,5.2484627,5.5860634,1.8560898,5.1246815,2.897364,1.9348049,4.514492,5.367565,11.179583,7.1430783,59.176006,12.753909,213.83931,58.548958
56396,6689,371,0.5648829,303.59753,55.26284,21.713669,20.575485,19.425848,18.654938,18.484528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89307,5.5756445,2.3913596,5.360054,-3.5869737,2.7458236,3.7693908,1.8858323,1.6373914,4.5532374,-23.198633,20.476557,44.594944,22.258595,0.0,-2.0,0.0,-2.0,269.48608,61.43101,268.869,62.000587
56396,6689,372,0.43844754,231.78009,23.565113,21.94935,21.37827,19.581675,18.85641,18.438156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1951255,0.6539183,1.2160112,0.69415504,-8.077681,2.432506,0.72739184,0.6316329,1.7259675,0.90560085,2.44296,6.036827,0.0,-2.0,-0.075180456,1.3642806,-3.5837014,2.4307036,39.18343,10.445544,414.4606,116.063934
56396,6689,374,0.41970685,237.44348,29.28027,24.923042,21.201258,19.429317,18.700417,18.186361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93299615,3.4965098,2.0432165,3.527014,2.5398862,2.0071356,-2.0238752,1.5050069,0.8371553,2.9414294,-6.8882117,9.301527,-1.6222456,4.1773496,-1.2391528,3.5495667,-0.9702735,5.2696443,295.6875,70.43246,347.5621,103.24273
56396,6689,375,0.63714606,172.76344,61.211098,22.336006,22.218302,20.777868,19.738544,19.56456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5832064,0.9161041,0.0017888978,0.8547565,2.5134747,2.2858915,0.4504564,0.7076442,-10.742436,8.209644,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,46.848312,12.757287,393.1117,175.54538
56396,6689,377,0.47735333,317.59512,63.048832,22.04523,21.293476,19.536264,18.717789,18.317698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5773263,1.7846427,1.243754,1.7130256,-2.4048407,1.9405273,1.8381138,1.2219257,5.353473,5.7509212,5.9869895,5.356466,1.7212708,2.7842653,1.7470073,3.1031444,-7.0980115,8.856708,135.5222,31.55988,367.3259,112.16392
56396,6689,379,0.40266073,189.85886,21.609787,25.87621,21.024328,19.55526,18.690956,18.373045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4741616,1.6103424,0.14139225,1.5499283,-5.5892363,1.9329152,2.0147712,1.0840225,0.084681764,1.8331338,-0.63193613,2.0757859,-0.898144,1.4776821,-2.1216695,3.3557794,-0.58446306,3.2707539,129.83418,30.246565,254.95662,86.42145
56396,6689,381,0.45962325,211.45724,42.273933,26.341763,22.418991,20.534763,19.67928,19.32548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.598867,4.6454387,-2.5411632,4.574427,-4.264777,2.1950192,-0.14011724,2.248819,0.4954867,2.7252645,6.0723705,4.7464824,1.5673059,4.8392663,-7.831359,8.226628,11.408222,5.949695,290.18317,73.86195,327.6158,80.39986
56396,6689,383,0.5636337,321.30075,40.861423,24.987421,22.30368,20.65103,19.590233,19.06949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0218083,1.1065513,-0.7514703,1.0537984,1.8199639,2.7007747,-0.21633835,0.89764154,13.850958,5.707892,6.4307885,8.554932,-3.2950168,15.811533,0.0,-2.0,0.0,-2.0,49.375015,10.801766,73.50905,34.71686
56396,6689,385,0.4563863,259.39743,65.74571,24.32015,21.850508,20.335772,19.402832,19.068792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2646489,1.2820183,2.2290292,1.328962,7.2169805,2.3591855,-0.9198603,1.3815767,-0.22459759,1.4517546,11.137128,6.243847,0.9875156,2.002724,6.6584373,3.0430548,2.6401408,4.6694336,102.000244,23.899458,355.71585,120.32934
56396,6689,386,0.57333565,141.66867,35.07389,22.707275,21.87155,20.29655,19.466068,19.069384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188099,4.637626,11.558334,4.8954163,11.914501,2.424413,10.8359785,2.5468109,-9.737954,7.842208,101.441734,27.819616,-2339.8025,4763.335,0.0,-1.0,0.0,-1.0,207.84961,28.505108,218.17787,37.248604
56396,6689,389,0.57647204,120.7863,30.287228,22.56902,21.734375,20.406376,19.501282,19.037973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3969984,1.9911386,7.870099,1.9764282,6.3217297,2.2798343,2.9759216,1.3689519,-8.875031,4.4438405,-401.9471,975.06067,0.0,-2.0,0.0,-1.0,0.0,-1.0,75.133644,14.92116,171.86304,63.89459
56396,6689,391,0.50144285,186.35025,37.6627,23.536043,21.73691,20.11595,19.28611,18.792103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4991254,0.944419,1.8593198,0.9725621,2.0724905,2.3105443,1.7394205,0.8469168,19.596287,5.001117,-2.9358935,5.0839596,6.1749477,2.353762,11.119839,6.2327847,9.021785,4.8728023,41.473587,5.869443,253.29933,84.99447
56396,6689,392,0.5663153,219.43484,29.378824,25.33469,22.279245,20.242468,19.14756,18.818666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32648432,1.4548888,3.1254523,1.5466248,-15.452137,4.0088353,3.843751,1.4413378,-10.915566,6.5814714,-14.654319,26.639616,14.67295,13.4966345,0.0,-2.0,0.0,-2.0,81.44446,19.66695,293.0142,86.135994
56396,6689,393,0.4645311,247.20763,39.48812,25.677517,22.12437,20.128016,19.266464,18.668074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7776093,3.9425476,1.2639525,4.1620846,5.122417,1.7621592,1.1563281,1.808349,2.348026,2.9846928,7.5156703,4.551025,9.010058,3.4785802,5.007935,3.9128199,2.3637524,4.1636643,249.29047,69.387405,261.24808,70.16608
56396,6689,395,0.5509859,176.66522,24.683393,23.226309,22.171852,20.483055,19.409632,18.978525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-10.869006,1.9382951,1.1900897,1.0024393,0.26757628,1.6963288,21.970709,16.844908,9.214326,13.652181,0.0,-2.0,0.0,-2.0,87.926346,22.906033,264.59192,44.474773
56396,6689,397,0.44813693,142.16939,28.043215,21.784338,21.162687,19.475975,18.70634,18.511423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20162605,0.8121015,-0.20497948,6.646756,5.0862813,1.373083,0.16269974,1.0072851,0.018237026,0.27087885,3.4294796,3.482416,-0.27563792,3.4145133,2.132268,105.74114,-0.37870407,1.6486311,6.1764164,89.50498,131.00818,36.765427
56396,6689,399,0.504342,231.22287,34.201622,25.754038,21.958612,20.209478,19.387573,18.950676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9391854,5.3237042,-0.7723862,5.06877,-7.382215,2.9259193,1.9272662,2.2228842,-9.820658,8.927333,6.554567,8.007209,0.89901406,7.3590245,-6.336003,12.5116415,18.078339,14.501416,319.05325,87.380035,362.1286,85.67405
56396,6689,400,0.4057839,210.77138,33.658115,21.685398,20.957047,19.191439,18.503296,18.15414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3203726,5.2295737,-2.1052058,5.096395,-4.1773343,2.718736,-0.20384973,1.8865447,3.5302334,3.768479,-3.927338,3.2422588,-2.7555006,2.826976,0.16145052,10.937869,6.5665293,7.406601,337.24258,84.686714,305.11423,95.634155
56396,6689,405,0.47500414,181.22694,38.111446,23.358234,22.334826,20.6224,19.702166,19.35993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1844234,1.0055383,4.917466,1.0628337,3.2110944,1.016274,1.5163361,0.78096575,1.577074,1.3873801,9.780222,3.210289,3.629835,2.2170966,-3.7241642,2.336389,4.962769,2.0233982,76.59825,11.752758,104.38078,23.990131
56396,6689,407,0.49678156,256.17853,50.457874,24.93428,21.928074,20.221916,19.431002,18.921509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.002639,7.075562,0.0,-2.0,-2.1085322,2.2944775,0.03260407,0.86664575,1.4187328,1.8864542,5.399522,3.8758614,3.401232,2.4769042,-1.8340914,3.0142314,-1.168546,4.5494494,76.23913,14.42207,245.60449,70.45155
56396,6689,409,0.42057183,264.73746,26.633396,23.411808,21.09052,19.391935,18.631723,18.086132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.707951,5.511642,-0.58397496,5.4098763,-4.5980515,2.7011795,6.7356505,1.8588793,4.1931124,4.0187445,8.24155,11.2457485,19.282116,5.9669905,-1.2301799,4.433834,-0.18869036,5.9808183,360.70532,49.6751,539.1379,171.60089
56396,6689,413,0.49183616,192.99747,22.910389,23.749828,22.026966,20.289545,19.470251,19.107647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22896126,5.300054,2.2253273,5.340123,-4.2439837,2.115568,5.2745953,2.1977313,1.1343279,4.6127915,11.912265,10.597963,2.2701163,4.8134565,17.748686,13.208145,2.695665,8.832743,359.66498,109.94729,257.16876,52.98134
56396,6689,416,0.4197082,224.92094,24.26332,23.972202,20.773777,19.104528,18.458904,18.148708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.984537,20.721031,-30.867556,20.81542,-9.523929,2.2944574,5.5398912,2.7704184,7.7556553,8.470319,-20.844751,10.745969,1.6495998,7.81972,-24.64663,11.849141,18.945612,12.158197,661.50836,128.19872,340.57217,42.3844
56396,6689,417,0.56316054,226.13248,41.838108,23.078123,21.636652,20.44766,19.53088,19.024399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0361779,0.8075318,1.0766777,0.79416114,3.3317997,2.8256738,0.16286263,0.6641151,1.3266284,2.155049,27.211615,14.817838,-14.837165,14.034059,0.0,-2.0,0.0,-2.0,38.137814,9.524095,378.6624,115.06785
56396,6689,419,0.4771704,235.56024,25.561584,24.89103,21.940104,20.283484,19.331701,19.013947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59687805,1.1063486,-0.36696103,1.113685,-1.5431309,1.7770796,-0.25473753,0.9916266,20.10785,9.168411,-4.184947,5.0392575,1.0722564,2.0723798,-0.48145342,2.3668535,7.8949776,9.864924,98.685165,21.16038,301.51627,138.84761
56396,6689,421,0.57239455,205.62184,35.53582,23.640764,22.500444,20.878742,19.883856,19.357922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1754017,1.5142657,1.4302189,1.5376781,-3.6846204,3.1736846,0.37281874,1.2409419,-13.466724,4.192785,-8.472508,34.278202,0.0,-2.0,0.0,-2.0,0.0,-1.0,70.87425,11.779029,428.87393,155.24275
56396,6689,423,0.59022206,184.0665,43.922245,23.825512,23.177525,21.32236,20.183792,20.089045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.773587,1.0859247,2.180103,1.44068,1.1533968,1.2190063,5.9732323,2.336117,-3.5537975,4.8854766,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,27.204432,8.379121,88.083405,48.123997
56396,6689,424,0.5662915,153.43042,33.236103,23.091217,22.663,21.128548,19.92317,19.640854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5049286,7.8437095,0.2701306,7.500722,4.874451,3.0116396,7.8807116,2.9266803,-5.106099,7.058676,25.456635,18.75965,-9.853073,30.125847,0.0,-2.0,0.0,-2.0,355.40732,111.79611,177.82729,48.70055
56396,6689,425,0.6167706,454.3011,135.4668,22.8857,22.216812,20.948639,19.965048,20.003841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.111076,2.9776497,45.905018,3.1491396,29.9529,3.0672088,275.14917,3.7450306,15.991144,15.334687,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,159.41295,2.1213763,163.60382,14.714849
56396,6689,427,0.4370037,264.21848,41.48504,23.346016,21.775108,20.23348,19.388227,18.990936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096591,1.7161866,0.68490994,1.6071173,-2.3081584,1.9220423,3.6064384,1.2963222,0.5307911,1.8524014,-8.090338,10.185682,-0.72201914,3.2946901,1.228504,2.374093,0.27792946,3.0894868,121.63491,33.697014,293.26514,90.8303
56396,6689,429,0.70817655,311.92273,41.54443,24.91151,22.910479,21.033365,19.74699,19.178932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2605951,5.7438464,8.338049,5.8377147,-1.0031548,2.3492966,3.6045156,2.408966,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,306.00565,92.946754,201.98409,51.585896
56396,6689,431,0.68576735,193.87788,80.91548,22.625328,22.389889,20.996784,19.869076,19.640074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.077375,5.9340405,-4.5110884,5.709402,-8.371038,3.9645607,6.541024,2.835473,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,241.84033,56.164276,416.73877,77.70038
56396,6689,433,0.47140834,207.39166,52.995823,26.280018,23.327627,20.8977,19.87321,19.171516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44077906,1.5126002,1.4605068,1.4961708,1.8471707,1.3272591,4.9092956,1.6519066,2.7261946,1.4553452,18.879164,3.7162728,10.215997,3.3556385,3.658441,3.0004268,1.3680086,3.1768596,118.77682,25.406115,182.63919,39.707493
56396,6689,435,0.5859544,188.34033,48.225376,25.802423,22.576645,20.912199,19.81013,19.271345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06466039,5.176563,12.289765,5.2291384,-6.0018086,2.6491528,0.02669937,2.3280869,5.0701065,5.463361,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,248.86974,34.196926,317.39932,124.28817
56396,6689,438,0.44881105,185.99184,20.093622,23.917969,21.321169,19.556017,18.827272,18.441357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2627429,0.9097955,0.4804771,0.8567449,0.59446937,1.9937564,1.5015346,1.0812045,0.76548517,1.0869602,5.386218,4.7226768,0.85787606,1.832894,0.7087324,1.7402629,0.99964696,1.7100037,45.36217,15.211339,262.9061,74.439766
56396,6689,439,0.58177966,258.0763,39.252724,23.800678,22.671642,21.025383,19.849678,19.32787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7139108,1.9932971,3.4839594,1.467043,-1.2190328,1.3177838,0.22395453,1.4867646,3.140218,3.5109909,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,52.175827,13.8049,116.52232,36.618088
56396,6689,441,0.4500993,215.63094,30.429306,23.869335,21.01135,19.420141,18.635103,18.168924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75800073,1.2564964,0.3126905,1.2833513,-0.86499655,0.9914945,0.3173722,1.113882,1.375423,1.6304924,-8.263553,3.7979665,-3.7630723,2.5928636,5.30941,3.5514917,4.9998255,2.3089051,114.282166,28.193747,76.34095,29.06339
56396,6689,442,0.4448133,198.27571,22.692753,23.142462,21.412045,19.63632,18.93535,18.54961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1659807,1.0294843,0.3624867,0.9938639,-1.1266655,0.6704762,-0.8044438,1.0276091,1.5788697,1.7198498,1.300149,1.3578467,-2.7861125,2.4362724,-2.2222345,2.026877,-0.6185879,2.0021055,68.471985,25.041506,33.94327,15.292831
56396,6689,445,0.55360276,228.58527,115.02162,22.263557,21.333029,19.83515,18.929197,18.880978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.28383,304.78104,-48.650467,57.462975,11.175795,1.7550505,3.699422,2.0169537,7.417333,10.907158,19.645638,16.100828,59.78307,18.594103,0.0,-2.0,0.0,-2.0,248.37086,55.2809,237.30763,30.68898
56396,6689,447,0.4308587,279.67844,37.176643,24.140324,21.736849,20.25884,19.482544,19.103235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.123006,5.8462787,0.7075316,5.54057,-5.60567,3.013675,1.7990767,1.4231293,-0.3879954,1.9353998,11.851806,9.899048,20.359184,6.8399343,6.5870447,3.7721987,5.023465,2.9435782,261.65292,43.66512,792.5362,339.82373
56396,6689,449,0.45426473,151.94633,29.53357,23.245182,21.810324,20.460945,19.702679,19.153458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.306677,1.9377211,4.9336715,1.9147669,12.689921,1.5743079,3.3167012,1.5639625,3.0453558,1.6860126,21.053862,3.5369608,15.0597105,2.877354,2.8134453,2.0943334,-5.314847,12.5613,153.38727,26.240767,236.08902,25.95746
56396,6689,451,0.4787936,254.37227,27.299622,25.425709,21.387285,19.600784,18.761831,18.268808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2055829,1.7640437,2.8674827,1.816372,-5.701491,2.5191648,1.9575355,1.3120093,-4.0882792,6.72758,8.280118,6.8737373,-0.9197702,3.8680317,-5.3545938,4.413611,28.861868,10.911138,148.3143,31.675247,468.47565,171.71349
56396,6689,453,0.4895152,163.82117,33.64695,23.909117,21.72517,20.108892,19.125889,18.67957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052764248,0.7557991,-1.0318371,0.7572002,-5.6183395,1.6049713,1.7211864,0.67092943,24.73735,12.561449,-0.7933744,1.8771123,-1.9379365,3.5038948,2.7859154,2.6361666,2.7768958,3.4906323,45.435116,10.305663,110.24351,31.770569
56396,6689,457,0.47693622,248.19374,34.323387,23.271769,21.645926,19.873137,19.078371,18.604338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.836694,2.4868248,4.9196215,2.534747,-6.255921,2.7103214,1.7935658,1.4341619,-1.5809798,3.0157177,-12.444841,8.757715,-0.072924174,4.559408,12.5977335,5.558033,-6.440553,5.8182864,183.30206,35.806107,606.05444,249.0959
56396,6689,459,0.60154426,124.98317,39.143913,22.673191,23.49759,21.662096,20.643959,20.283352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.119339,3.4541576,-0.26648214,3.2536132,7.9652824,2.1937284,7.8243194,2.0022233,-1.3267035,5.7676997,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,173.7035,32.652576,253.70679,43.52795
56396,6689,461,0.54977703,348.66696,66.89936,22.577368,22.512821,20.698557,19.616802,19.248938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,1.4886624,0.8589017,-0.9464975,1.4590725,1.1295897,1.5481288,17.573662,11.14937,8.199694,12.83163,0.0,-2.0,0.0,-2.0,58.4872,10.610238,52.531834,24.43159
56396,6689,463,0.44894114,189.02586,46.503967,26.101862,22.856508,20.855528,19.959797,19.687935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3632545,0.9086949,0.91869414,0.92625207,0.29490882,1.0463971,-1.5731852,1.0004146,-1.9530077,1.0600646,-2.67602,2.2588754,3.2167947,1.8311046,-3.4370592,2.111038,2.1264114,1.7015444,62.517056,15.2067,108.38077,57.824482
56396,6689,465,0.76363295,228.55081,153.78218,23.427557,21.790382,21.090796,19.91507,19.632391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9055767,23.559956,20.94048,22.72039,-4.1133866,1.9022446,-8.4349985,4.9977837,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,759.1632,87.34884,255.40317,47.787277
56396,6689,467,0.45098814,348.0282,69.96311,24.774397,21.978197,20.159697,19.33076,18.909948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29688498,1.019893,-0.0008161997,1.197459,-0.17726716,1.2924314,-0.5204262,0.90656453,0.771631,1.2198055,8.568624,4.95218,0.79800314,2.8169897,1.7685294,2.4617674,1.7570058,1.823442,69.87425,17.034437,127.1729,47.8608
56396,6689,469,0.49295354,152.62057,34.372852,25.963266,22.150028,20.54445,19.697525,19.33184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550729,2.553166,3.1121647,2.5810888,1.3726895,1.415444,18.827091,2.0036318,4.35095,2.9578629,27.747105,6.5482936,13.341726,3.3248487,12.99576,7.209805,4.3058558,5.6259108,186.23004,19.651762,167.85762,44.103477
56396,6689,471,0.58016926,257.63333,51.485817,24.549072,22.94807,20.848835,19.7751,19.285954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486347,6.212557,0.6184691,6.8802943,-4.250563,1.4319547,-1.2715037,2.7893364,-11.135476,15.775944,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,298.7717,129.17952,161.21356,34.606888
56396,6689,472,0.45175603,261.31732,32.10451,25.582296,21.042265,19.174053,18.34415,17.832373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323306,3.4224524,10.992905,3.402326,5.3958163,2.1053963,5.009717,1.7709426,2.6647103,2.1187265,36.06611,6.539409,16.30112,4.8321924,9.4374485,3.3010616,10.4456,3.0799747,175.35176,25.198164,310.98407,59.9878
56396,6689,473,0.5801835,227.57327,42.26656,23.126343,21.641098,20.41967,19.389551,18.929855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6872467,5.619716,12.395096,7.4046826,0.5856839,1.9760417,9.277599,2.6620247,6.905707,14.673758,19017.729,38490.863,0.0,-2.0,0.0,-1.0,0.0,-1.0,241.26787,51.305946,301.0944,69.85397
56396,6689,474,0.4111885,251.52563,38.618736,25.586456,21.446426,19.638968,18.930674,18.504374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5221674,3.8966494,0.4473506,3.8062692,-1.4584881,2.6204684,-0.47900808,1.807151,-6.0008154,4.7953343,-10.664123,4.5275264,1.1157945,3.49986,14.848334,11.13147,-13.635371,7.0566235,283.25824,75.0158,397.2075,161.73038
56396,6689,475,0.49159604,218.88701,34.83409,24.467142,22.451572,20.611292,19.675364,19.342085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.144344,4.700885,1.4865062,4.6589017,-10.120865,3.1287942,2.8729546,2.03227,0.5755986,4.0952125,27.207935,12.027602,2.5519369,4.463008,21.904856,10.2469,8.928911,7.6159863,249.37923,53.175987,473.69394,90.75384
56396,6689,477,0.59476024,399.21747,64.94199,24.793003,22.83746,20.662333,19.454945,19.176825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9725294,1.7009172,-0.34082523,1.664684,0.94054955,2.5594249,0.9873119,1.1135978,0.6736535,3.4581182,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,93.94401,28.253368,274.93417,123.82033
56396,6689,479,0.60361785,393.82983,109.05571,23.12044,23.584145,21.61193,20.393353,19.992544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3933249,1.2989373,1.0826889,1.177487,4.771381,2.4332058,1.8216819,1.484689,-3.110978,4.990137,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,50.073715,12.677054,292.681,134.84947
